Vendor_ID,Name,Type,Area,City,Avg_Rating,Total_Rating,Item_ID,Item_Name,Category,Price,Food_Type,Avg_Rating.1,Total_Order
C3018,The Vintage Mug ☕,Café,Bye Pass Road,Madurai,4,4018,7216,Choco Lava Cake,Café Menu,120,Veg,4,7716
C3019,Midnight Brews 🌙,Café,Harveypatti,Madurai,4,4019,7217,Espresso,Café Menu,80,Veg,4,7717
C3019,Midnight Brews 🌙,Café,Harveypatti,Madurai,4,4019,7218,Cappuccino,Café Menu,120,Veg,4,7718
C3019,Midnight Brews 🌙,Café,Harveypatti,Madurai,4,4019,7219,Latte,Café Menu,130,Veg,4,7719
C3019,Midnight Brews 🌙,Café,Harveypatti,Madurai,4,4019,7220,Americano,Café Menu,100,Veg,4,7720
C3019,Midnight Brews 🌙,Café,Harveypatti,Madurai,4,4019,7221,Filter Coffee,Café Menu,50,Veg,4,7721
C3019,Midnight Brews 🌙,Café,Harveypatti,Madurai,4,4019,7222,Masala Chai,Café Menu,60,Veg,4,7722
C3019,Midnight Brews 🌙,Café,Harveypatti,Madurai,4,4019,7223,Green Tea,Café Menu,70,Veg,4,7723
C3019,Midnight Brews 🌙,Café,Harveypatti,Madurai,4,4019,7224,Cold Brew,Café Menu,140,Veg,4,7724
C3019,Midnight Brews 🌙,Café,Harveypatti,Madurai,4,4019,7225,Iced Latte,Café Menu,150,Veg,4,7725
C3019,Midnight Brews 🌙,Café,Harveypatti,Madurai,4,4019,7226,Hot Chocolate,Café Menu,160,Veg,4,7726
C3019,Midnight Brews 🌙,Café,Harveypatti,Madurai,4,4019,7227,Blueberry Muffin,Café Menu,90,Veg,4,7727
C3019,Midnight Brews 🌙,Café,Harveypatti,Madurai,4,4019,7228,Choco Lava Cake,Café Menu,120,Veg,4,7728
C3020,Cafe Serenity 🍃,Café,Pudur,Madurai,4,4020,7229,Espresso,Café Menu,80,Veg,4,7729
C3020,Cafe Serenity 🍃,Café,Pudur,Madurai,4,4020,7230,Cappuccino,Café Menu,120,Veg,4,7730
C3020,Cafe Serenity 🍃,Café,Pudur,Madurai,4,4020,7231,Latte,Café Menu,130,Veg,4,7731
C3020,Cafe Serenity 🍃,Café,Pudur,Madurai,4,4020,7232,Americano,Café Menu,100,Veg,4,7732
C3020,Cafe Serenity 🍃,Café,Pudur,Madurai,4,4020,7233,Filter Coffee,Café Menu,50,Veg,4,7733
C3020,Cafe Serenity 🍃,Café,Pudur,Madurai,4,4020,7234,Masala Chai,Café Menu,60,Veg,4,7734
C3020,Cafe Serenity 🍃,Café,Pudur,Madurai,4,4020,7235,Green Tea,Café Menu,70,Veg,4,7735
C3020,Cafe Serenity 🍃,Café,Pudur,Madurai,4,4020,7236,Cold Brew,Café Menu,140,Veg,4,7736
C3020,Cafe Serenity 🍃,Café,Pudur,Madurai,4,4020,7237,Iced Latte,Café Menu,150,Veg,4,7737
C3020,Cafe Serenity 🍃,Café,Pudur,Madurai,4,4020,7238,Hot Chocolate,Café Menu,160,Veg,4,7738
C3020,Cafe Serenity 🍃,Café,Pudur,Madurai,4,4020,7239,Blueberry Muffin,Café Menu,90,Veg,4,7739
C3020,Cafe Serenity 🍃,Café,Pudur,Madurai,4,4020,7240,Choco Lava Cake,Café Menu,120,Veg,4,7740
F2001,Madurai Fast Bites 🍔,Fast Food,Thirumangalam,Madurai,4,3001,6001,Shawarma Roll,Fast Food,100,Non-Veg,4,6501
F2001,Madurai Fast Bites 🍔,Fast Food,Thirumangalam,Madurai,4,3001,6002,Tandoori Chicken,Fast Food,250,Non-Veg,4,6502
F2001,Madurai Fast Bites 🍔,Fast Food,Thirumangalam,Madurai,4,3001,6003,BBQ Chicken Wings,Fast Food,160,Non-Veg,4,6503
F2001,Madurai Fast Bites 🍔,Fast Food,Thirumangalam,Madurai,4,3001,6004,Peri Peri Chicken Fry,Fast Food,170,Non-Veg,4,6504
F2001,Madurai Fast Bites 🍔,Fast Food,Thirumangalam,Madurai,4,3001,6005,Chicken Kothu Parotta,Fast Food,120,Non-Veg,4,6505
F2001,Madurai Fast Bites 🍔,Fast Food,Thirumangalam,Madurai,4,3001,6006,Mutton Kari Dosa,Fast Food,180,Non-Veg,4,6506
F2001,Madurai Fast Bites 🍔,Fast Food,Thirumangalam,Madurai,4,3001,6007,Egg Kalakki,Fast Food,40,Non-Veg,4,6507
F2001,Madurai Fast Bites 🍔,Fast Food,Thirumangalam,Madurai,4,3001,6008,Spicy Chicken 65,Fast Food,130,Non-Veg,4,6508
F2001,Madurai Fast Bites 🍔,Fast Food,Thirumangalam,Madurai,4,3001,6009,Crispy Chicken Burger,Fast Food,120,Non-Veg,4,6509
F2001,Madurai Fast Bites 🍔,Fast Food,Thirumangalam,Madurai,4,3001,6010,Nattu Kozhi Soup,Fast Food,90,Non-Veg,4,6510
F2001,Madurai Fast Bites 🍔,Fast Food,Thirumangalam,Madurai,4,3001,6011,Grilled Chicken Sandwich,Fast Food,100,Non-Veg,4,6511
F2001,Madurai Fast Bites 🍔,Fast Food,Thirumangalam,Madurai,4,3001,6012,Pepper Mutton Fry,Fast Food,200,Non-Veg,4,6512
F2002,Street Tandoori Hub 🍗,Fast Food,Anna Nagar,Madurai,4,3002,6013,Shawarma Roll,Fast Food,100,Non-Veg,4,6513
F2002,Street Tandoori Hub 🍗,Fast Food,Anna Nagar,Madurai,4,3002,6014,Tandoori Chicken,Fast Food,250,Non-Veg,4,6514
F2002,Street Tandoori Hub 🍗,Fast Food,Anna Nagar,Madurai,4,3002,6015,BBQ Chicken Wings,Fast Food,160,Non-Veg,4,6515
F2002,Street Tandoori Hub 🍗,Fast Food,Anna Nagar,Madurai,4,3002,6016,Peri Peri Chicken Fry,Fast Food,170,Non-Veg,4,6516
F2002,Street Tandoori Hub 🍗,Fast Food,Anna Nagar,Madurai,4,3002,6017,Chicken Kothu Parotta,Fast Food,120,Non-Veg,4,6517
F2002,Street Tandoori Hub 🍗,Fast Food,Anna Nagar,Madurai,4,3002,6018,Mutton Kari Dosa,Fast Food,180,Non-Veg,4,6518
F2002,Street Tandoori Hub 🍗,Fast Food,Anna Nagar,Madurai,4,3002,6019,Egg Kalakki,Fast Food,40,Non-Veg,4,6519
F2002,Street Tandoori Hub 🍗,Fast Food,Anna Nagar,Madurai,4,3002,6020,Spicy Chicken 65,Fast Food,130,Non-Veg,4,6520
F2002,Street Tandoori Hub 🍗,Fast Food,Anna Nagar,Madurai,4,3002,6021,Crispy Chicken Burger,Fast Food,120,Non-Veg,4,6521
F2002,Street Tandoori Hub 🍗,Fast Food,Anna Nagar,Madurai,4,3002,6022,Nattu Kozhi Soup,Fast Food,90,Non-Veg,4,6522
F2002,Street Tandoori Hub 🍗,Fast Food,Anna Nagar,Madurai,4,3002,6023,Grilled Chicken Sandwich,Fast Food,100,Non-Veg,4,6523
F2002,Street Tandoori Hub 🍗,Fast Food,Anna Nagar,Madurai,4,3002,6024,Pepper Mutton Fry,Fast Food,200,Non-Veg,4,6524
F2003,Salna Junction 🥘,Fast Food,KK Nagar,Madurai,4,3003,6025,Shawarma Roll,Fast Food,100,Non-Veg,4,6525
F2003,Salna Junction 🥘,Fast Food,KK Nagar,Madurai,4,3003,6026,Tandoori Chicken,Fast Food,250,Non-Veg,4,6526
F2003,Salna Junction 🥘,Fast Food,KK Nagar,Madurai,4,3003,6027,BBQ Chicken Wings,Fast Food,160,Non-Veg,4,6527
F2003,Salna Junction 🥘,Fast Food,KK Nagar,Madurai,4,3003,6028,Peri Peri Chicken Fry,Fast Food,170,Non-Veg,4,6528
F2003,Salna Junction 🥘,Fast Food,KK Nagar,Madurai,4,3003,6029,Chicken Kothu Parotta,Fast Food,120,Non-Veg,4,6529
F2003,Salna Junction 🥘,Fast Food,KK Nagar,Madurai,4,3003,6030,Mutton Kari Dosa,Fast Food,180,Non-Veg,4,6530
F2003,Salna Junction 🥘,Fast Food,KK Nagar,Madurai,4,3003,6031,Egg Kalakki,Fast Food,40,Non-Veg,4,6531
F2003,Salna Junction 🥘,Fast Food,KK Nagar,Madurai,4,3003,6032,Spicy Chicken 65,Fast Food,130,Non-Veg,4,6532
F2003,Salna Junction 🥘,Fast Food,KK Nagar,Madurai,4,3003,6033,Crispy Chicken Burger,Fast Food,120,Non-Veg,4,6533
F2003,Salna Junction 🥘,Fast Food,KK Nagar,Madurai,4,3003,6034,Nattu Kozhi Soup,Fast Food,90,Non-Veg,4,6534
F2003,Salna Junction 🥘,Fast Food,KK Nagar,Madurai,4,3003,6035,Grilled Chicken Sandwich,Fast Food,100,Non-Veg,4,6535
F2003,Salna Junction 🥘,Fast Food,KK Nagar,Madurai,4,3003,6036,Pepper Mutton Fry,Fast Food,200,Non-Veg,4,6536
F2004,The Night Grill 🌮,Fast Food,Periyar,Madurai,4,3004,6037,Shawarma Roll,Fast Food,100,Non-Veg,4,6537
F2004,The Night Grill 🌮,Fast Food,Periyar,Madurai,4,3004,6038,Tandoori Chicken,Fast Food,250,Non-Veg,4,6538
F2004,The Night Grill 🌮,Fast Food,Periyar,Madurai,4,3004,6039,BBQ Chicken Wings,Fast Food,160,Non-Veg,4,6539
F2004,The Night Grill 🌮,Fast Food,Periyar,Madurai,4,3004,6040,Peri Peri Chicken Fry,Fast Food,170,Non-Veg,4,6540
F2004,The Night Grill 🌮,Fast Food,Periyar,Madurai,4,3004,6041,Chicken Kothu Parotta,Fast Food,120,Non-Veg,4,6541
F2004,The Night Grill 🌮,Fast Food,Periyar,Madurai,4,3004,6042,Mutton Kari Dosa,Fast Food,180,Non-Veg,4,6542
F2004,The Night Grill 🌮,Fast Food,Periyar,Madurai,4,3004,6043,Egg Kalakki,Fast Food,40,Non-Veg,4,6543
F2004,The Night Grill 🌮,Fast Food,Periyar,Madurai,4,3004,6044,Spicy Chicken 65,Fast Food,130,Non-Veg,4,6544
F2004,The Night Grill 🌮,Fast Food,Periyar,Madurai,4,3004,6045,Crispy Chicken Burger,Fast Food,120,Non-Veg,4,6545
F2004,The Night Grill 🌮,Fast Food,Periyar,Madurai,4,3004,6046,Nattu Kozhi Soup,Fast Food,90,Non-Veg,4,6546
F2004,The Night Grill 🌮,Fast Food,Periyar,Madurai,4,3004,6047,Grilled Chicken Sandwich,Fast Food,100,Non-Veg,4,6547
F2004,The Night Grill 🌮,Fast Food,Periyar,Madurai,4,3004,6048,Pepper Mutton Fry,Fast Food,200,Non-Veg,4,6548
F2005,Kothu Factory 🍜,Fast Food,Simmakkal,Madurai,4,3005,6049,Shawarma Roll,Fast Food,100,Non-Veg,4,6549
F2005,Kothu Factory 🍜,Fast Food,Simmakkal,Madurai,4,3005,6050,Tandoori Chicken,Fast Food,250,Non-Veg,4,6550
F2005,Kothu Factory 🍜,Fast Food,Simmakkal,Madurai,4,3005,6051,BBQ Chicken Wings,Fast Food,160,Non-Veg,4,6551
F2005,Kothu Factory 🍜,Fast Food,Simmakkal,Madurai,4,3005,6052,Peri Peri Chicken Fry,Fast Food,170,Non-Veg,4,6552
F2005,Kothu Factory 🍜,Fast Food,Simmakkal,Madurai,4,3005,6053,Chicken Kothu Parotta,Fast Food,120,Non-Veg,4,6553
F2005,Kothu Factory 🍜,Fast Food,Simmakkal,Madurai,4,3005,6054,Mutton Kari Dosa,Fast Food,180,Non-Veg,4,6554
F2005,Kothu Factory 🍜,Fast Food,Simmakkal,Madurai,4,3005,6055,Egg Kalakki,Fast Food,40,Non-Veg,4,6555
F2005,Kothu Factory 🍜,Fast Food,Simmakkal,Madurai,4,3005,6056,Spicy Chicken 65,Fast Food,130,Non-Veg,4,6556
F2005,Kothu Factory 🍜,Fast Food,Simmakkal,Madurai,4,3005,6057,Crispy Chicken Burger,Fast Food,120,Non-Veg,4,6557
F2005,Kothu Factory 🍜,Fast Food,Simmakkal,Madurai,4,3005,6058,Nattu Kozhi Soup,Fast Food,90,Non-Veg,4,6558
F2005,Kothu Factory 🍜,Fast Food,Simmakkal,Madurai,4,3005,6059,Grilled Chicken Sandwich,Fast Food,100,Non-Veg,4,6559
F2005,Kothu Factory 🍜,Fast Food,Simmakkal,Madurai,4,3005,6060,Pepper Mutton Fry,Fast Food,200,Non-Veg,4,6560
F2006,Roll & Wrap Spot 🌯,Fast Food,Goripalayam,Madurai,4,3006,6061,Shawarma Roll,Fast Food,100,Non-Veg,4,6561
F2006,Roll & Wrap Spot 🌯,Fast Food,Goripalayam,Madurai,4,3006,6062,Tandoori Chicken,Fast Food,250,Non-Veg,4,6562
F2006,Roll & Wrap Spot 🌯,Fast Food,Goripalayam,Madurai,4,3006,6063,BBQ Chicken Wings,Fast Food,160,Non-Veg,4,6563
F2006,Roll & Wrap Spot 🌯,Fast Food,Goripalayam,Madurai,4,3006,6064,Peri Peri Chicken Fry,Fast Food,170,Non-Veg,4,6564
F2006,Roll & Wrap Spot 🌯,Fast Food,Goripalayam,Madurai,4,3006,6065,Chicken Kothu Parotta,Fast Food,120,Non-Veg,4,6565
F2006,Roll & Wrap Spot 🌯,Fast Food,Goripalayam,Madurai,4,3006,6066,Mutton Kari Dosa,Fast Food,180,Non-Veg,4,6566
F2006,Roll & Wrap Spot 🌯,Fast Food,Goripalayam,Madurai,4,3006,6067,Egg Kalakki,Fast Food,40,Non-Veg,4,6567
F2006,Roll & Wrap Spot 🌯,Fast Food,Goripalayam,Madurai,4,3006,6068,Spicy Chicken 65,Fast Food,130,Non-Veg,4,6568
F2006,Roll & Wrap Spot 🌯,Fast Food,Goripalayam,Madurai,4,3006,6069,Crispy Chicken Burger,Fast Food,120,Non-Veg,4,6569
F2006,Roll & Wrap Spot 🌯,Fast Food,Goripalayam,Madurai,4,3006,6070,Nattu Kozhi Soup,Fast Food,90,Non-Veg,4,6570
F2006,Roll & Wrap Spot 🌯,Fast Food,Goripalayam,Madurai,4,3006,6071,Grilled Chicken Sandwich,Fast Food,100,Non-Veg,4,6571
F2006,Roll & Wrap Spot 🌯,Fast Food,Goripalayam,Madurai,4,3006,6072,Pepper Mutton Fry,Fast Food,200,Non-Veg,4,6572
F2007,Madurai Quick Eats 🍕,Fast Food,Tallakulam,Madurai,4,3007,6073,Shawarma Roll,Fast Food,100,Non-Veg,4,6573
F2007,Madurai Quick Eats 🍕,Fast Food,Tallakulam,Madurai,4,3007,6074,Tandoori Chicken,Fast Food,250,Non-Veg,4,6574
F2007,Madurai Quick Eats 🍕,Fast Food,Tallakulam,Madurai,4,3007,6075,BBQ Chicken Wings,Fast Food,160,Non-Veg,4,6575
F2007,Madurai Quick Eats 🍕,Fast Food,Tallakulam,Madurai,4,3007,6076,Peri Peri Chicken Fry,Fast Food,170,Non-Veg,4,6576
F2007,Madurai Quick Eats 🍕,Fast Food,Tallakulam,Madurai,4,3007,6077,Chicken Kothu Parotta,Fast Food,120,Non-Veg,4,6577
F2007,Madurai Quick Eats 🍕,Fast Food,Tallakulam,Madurai,4,3007,6078,Mutton Kari Dosa,Fast Food,180,Non-Veg,4,6578
F2007,Madurai Quick Eats 🍕,Fast Food,Tallakulam,Madurai,4,3007,6079,Egg Kalakki,Fast Food,40,Non-Veg,4,6579
F2007,Madurai Quick Eats 🍕,Fast Food,Tallakulam,Madurai,4,3007,6080,Spicy Chicken 65,Fast Food,130,Non-Veg,4,6580
F2007,Madurai Quick Eats 🍕,Fast Food,Tallakulam,Madurai,4,3007,6081,Crispy Chicken Burger,Fast Food,120,Non-Veg,4,6581
F2007,Madurai Quick Eats 🍕,Fast Food,Tallakulam,Madurai,4,3007,6082,Nattu Kozhi Soup,Fast Food,90,Non-Veg,4,6582
F2007,Madurai Quick Eats 🍕,Fast Food,Tallakulam,Madurai,4,3007,6083,Grilled Chicken Sandwich,Fast Food,100,Non-Veg,4,6583
F2007,Madurai Quick Eats 🍕,Fast Food,Tallakulam,Madurai,4,3007,6084,Pepper Mutton Fry,Fast Food,200,Non-Veg,4,6584
F2008,BBQ Xpress 🍖,Fast Food,Villapuram,Madurai,4,3008,6085,Shawarma Roll,Fast Food,100,Non-Veg,4,6585
F2008,BBQ Xpress 🍖,Fast Food,Villapuram,Madurai,4,3008,6086,Tandoori Chicken,Fast Food,250,Non-Veg,4,6586
F2008,BBQ Xpress 🍖,Fast Food,Villapuram,Madurai,4,3008,6087,BBQ Chicken Wings,Fast Food,160,Non-Veg,4,6587
F2008,BBQ Xpress 🍖,Fast Food,Villapuram,Madurai,4,3008,6088,Peri Peri Chicken Fry,Fast Food,170,Non-Veg,4,6588
F2008,BBQ Xpress 🍖,Fast Food,Villapuram,Madurai,4,3008,6089,Chicken Kothu Parotta,Fast Food,120,Non-Veg,4,6589
F2008,BBQ Xpress 🍖,Fast Food,Villapuram,Madurai,4,3008,6090,Mutton Kari Dosa,Fast Food,180,Non-Veg,4,6590
F2008,BBQ Xpress 🍖,Fast Food,Villapuram,Madurai,4,3008,6091,Egg Kalakki,Fast Food,40,Non-Veg,4,6591
F2008,BBQ Xpress 🍖,Fast Food,Villapuram,Madurai,4,3008,6092,Spicy Chicken 65,Fast Food,130,Non-Veg,4,6592
F2008,BBQ Xpress 🍖,Fast Food,Villapuram,Madurai,4,3008,6093,Crispy Chicken Burger,Fast Food,120,Non-Veg,4,6593
F2008,BBQ Xpress 🍖,Fast Food,Villapuram,Madurai,4,3008,6094,Nattu Kozhi Soup,Fast Food,90,Non-Veg,4,6594
F2008,BBQ Xpress 🍖,Fast Food,Villapuram,Madurai,4,3008,6095,Grilled Chicken Sandwich,Fast Food,100,Non-Veg,4,6595
F2008,BBQ Xpress 🍖,Fast Food,Villapuram,Madurai,4,3008,6096,Pepper Mutton Fry,Fast Food,200,Non-Veg,4,6596
F2009,Bun Parotta Street 🥙,Fast Food,Thiruparankundram,Madurai,4,3009,6097,Shawarma Roll,Fast Food,100,Non-Veg,4,6597
F2009,Bun Parotta Street 🥙,Fast Food,Thiruparankundram,Madurai,4,3009,6098,Tandoori Chicken,Fast Food,250,Non-Veg,4,6598
F2009,Bun Parotta Street 🥙,Fast Food,Thiruparankundram,Madurai,4,3009,6099,BBQ Chicken Wings,Fast Food,160,Non-Veg,4,6599
F2009,Bun Parotta Street 🥙,Fast Food,Thiruparankundram,Madurai,4,3009,6100,Peri Peri Chicken Fry,Fast Food,170,Non-Veg,4,6600
F2009,Bun Parotta Street 🥙,Fast Food,Thiruparankundram,Madurai,4,3009,6101,Chicken Kothu Parotta,Fast Food,120,Non-Veg,4,6601
F2009,Bun Parotta Street 🥙,Fast Food,Thiruparankundram,Madurai,4,3009,6102,Mutton Kari Dosa,Fast Food,180,Non-Veg,4,6602
F2009,Bun Parotta Street 🥙,Fast Food,Thiruparankundram,Madurai,4,3009,6103,Egg Kalakki,Fast Food,40,Non-Veg,4,6603
F2009,Bun Parotta Street 🥙,Fast Food,Thiruparankundram,Madurai,4,3009,6104,Spicy Chicken 65,Fast Food,130,Non-Veg,4,6604
F2009,Bun Parotta Street 🥙,Fast Food,Thiruparankundram,Madurai,4,3009,6105,Crispy Chicken Burger,Fast Food,120,Non-Veg,4,6605
F2009,Bun Parotta Street 🥙,Fast Food,Thiruparankundram,Madurai,4,3009,6106,Nattu Kozhi Soup,Fast Food,90,Non-Veg,4,6606
F2009,Bun Parotta Street 🥙,Fast Food,Thiruparankundram,Madurai,4,3009,6107,Grilled Chicken Sandwich,Fast Food,100,Non-Veg,4,6607
F2009,Bun Parotta Street 🥙,Fast Food,Thiruparankundram,Madurai,4,3009,6108,Pepper Mutton Fry,Fast Food,200,Non-Veg,4,6608
F2010,Flame & Fry 🍗,Fast Food,Mattuthavani,Madurai,4,3010,6109,Shawarma Roll,Fast Food,100,Non-Veg,4,6609
F2010,Flame & Fry 🍗,Fast Food,Mattuthavani,Madurai,4,3010,6110,Tandoori Chicken,Fast Food,250,Non-Veg,4,6610
F2010,Flame & Fry 🍗,Fast Food,Mattuthavani,Madurai,4,3010,6111,BBQ Chicken Wings,Fast Food,160,Non-Veg,4,6611
F2010,Flame & Fry 🍗,Fast Food,Mattuthavani,Madurai,4,3010,6112,Peri Peri Chicken Fry,Fast Food,170,Non-Veg,4,6612
F2010,Flame & Fry 🍗,Fast Food,Mattuthavani,Madurai,4,3010,6113,Chicken Kothu Parotta,Fast Food,120,Non-Veg,4,6613
F2010,Flame & Fry 🍗,Fast Food,Mattuthavani,Madurai,4,3010,6114,Mutton Kari Dosa,Fast Food,180,Non-Veg,4,6614
F2010,Flame & Fry 🍗,Fast Food,Mattuthavani,Madurai,4,3010,6115,Egg Kalakki,Fast Food,40,Non-Veg,4,6615
F2010,Flame & Fry 🍗,Fast Food,Mattuthavani,Madurai,4,3010,6116,Spicy Chicken 65,Fast Food,130,Non-Veg,4,6616
F2010,Flame & Fry 🍗,Fast Food,Mattuthavani,Madurai,4,3010,6117,Crispy Chicken Burger,Fast Food,120,Non-Veg,4,6617
F2010,Flame & Fry 🍗,Fast Food,Mattuthavani,Madurai,4,3010,6118,Nattu Kozhi Soup,Fast Food,90,Non-Veg,4,6618
F2010,Flame & Fry 🍗,Fast Food,Mattuthavani,Madurai,4,3010,6119,Grilled Chicken Sandwich,Fast Food,100,Non-Veg,4,6619
F2010,Flame & Fry 🍗,Fast Food,Mattuthavani,Madurai,4,3010,6120,Pepper Mutton Fry,Fast Food,200,Non-Veg,4,6620
F2011,Roadside Munchies 🍟,Fast Food,Koodal Nagar,Madurai,4,3011,6121,Shawarma Roll,Fast Food,100,Non-Veg,4,6621
F2011,Roadside Munchies 🍟,Fast Food,Koodal Nagar,Madurai,4,3011,6122,Tandoori Chicken,Fast Food,250,Non-Veg,4,6622
F2011,Roadside Munchies 🍟,Fast Food,Koodal Nagar,Madurai,4,3011,6123,BBQ Chicken Wings,Fast Food,160,Non-Veg,4,6623
F2011,Roadside Munchies 🍟,Fast Food,Koodal Nagar,Madurai,4,3011,6124,Peri Peri Chicken Fry,Fast Food,170,Non-Veg,4,6624
F2011,Roadside Munchies 🍟,Fast Food,Koodal Nagar,Madurai,4,3011,6125,Chicken Kothu Parotta,Fast Food,120,Non-Veg,4,6625
F2011,Roadside Munchies 🍟,Fast Food,Koodal Nagar,Madurai,4,3011,6126,Mutton Kari Dosa,Fast Food,180,Non-Veg,4,6626
F2011,Roadside Munchies 🍟,Fast Food,Koodal Nagar,Madurai,4,3011,6127,Egg Kalakki,Fast Food,40,Non-Veg,4,6627
F2011,Roadside Munchies 🍟,Fast Food,Koodal Nagar,Madurai,4,3011,6128,Spicy Chicken 65,Fast Food,130,Non-Veg,4,6628
F2011,Roadside Munchies 🍟,Fast Food,Koodal Nagar,Madurai,4,3011,6129,Crispy Chicken Burger,Fast Food,120,Non-Veg,4,6629
F2011,Roadside Munchies 🍟,Fast Food,Koodal Nagar,Madurai,4,3011,6130,Nattu Kozhi Soup,Fast Food,90,Non-Veg,4,6630
F2011,Roadside Munchies 🍟,Fast Food,Koodal Nagar,Madurai,4,3011,6131,Grilled Chicken Sandwich,Fast Food,100,Non-Veg,4,6631
F2011,Roadside Munchies 🍟,Fast Food,Koodal Nagar,Madurai,4,3011,6132,Pepper Mutton Fry,Fast Food,200,Non-Veg,4,6632
F2012,Shawarma Corner 🌯,Fast Food,Palanganatham,Madurai,4,3012,6133,Shawarma Roll,Fast Food,100,Non-Veg,4,6633
F2012,Shawarma Corner 🌯,Fast Food,Palanganatham,Madurai,4,3012,6134,Tandoori Chicken,Fast Food,250,Non-Veg,4,6634
F2012,Shawarma Corner 🌯,Fast Food,Palanganatham,Madurai,4,3012,6135,BBQ Chicken Wings,Fast Food,160,Non-Veg,4,6635
F2012,Shawarma Corner 🌯,Fast Food,Palanganatham,Madurai,4,3012,6136,Peri Peri Chicken Fry,Fast Food,170,Non-Veg,4,6636
F2012,Shawarma Corner 🌯,Fast Food,Palanganatham,Madurai,4,3012,6137,Chicken Kothu Parotta,Fast Food,120,Non-Veg,4,6637
F2012,Shawarma Corner 🌯,Fast Food,Palanganatham,Madurai,4,3012,6138,Mutton Kari Dosa,Fast Food,180,Non-Veg,4,6638
F2012,Shawarma Corner 🌯,Fast Food,Palanganatham,Madurai,4,3012,6139,Egg Kalakki,Fast Food,40,Non-Veg,4,6639
F2012,Shawarma Corner 🌯,Fast Food,Palanganatham,Madurai,4,3012,6140,Spicy Chicken 65,Fast Food,130,Non-Veg,4,6640
F2012,Shawarma Corner 🌯,Fast Food,Palanganatham,Madurai,4,3012,6141,Crispy Chicken Burger,Fast Food,120,Non-Veg,4,6641
F2012,Shawarma Corner 🌯,Fast Food,Palanganatham,Madurai,4,3012,6142,Nattu Kozhi Soup,Fast Food,90,Non-Veg,4,6642
F2012,Shawarma Corner 🌯,Fast Food,Palanganatham,Madurai,4,3012,6143,Grilled Chicken Sandwich,Fast Food,100,Non-Veg,4,6643
F2012,Shawarma Corner 🌯,Fast Food,Palanganatham,Madurai,4,3012,6144,Pepper Mutton Fry,Fast Food,200,Non-Veg,4,6644
F2013,Burger Street Hub 🍔,Fast Food,Sellur,Madurai,4,3013,6145,Shawarma Roll,Fast Food,100,Non-Veg,4,6645
F2013,Burger Street Hub 🍔,Fast Food,Sellur,Madurai,4,3013,6146,Tandoori Chicken,Fast Food,250,Non-Veg,4,6646
F2013,Burger Street Hub 🍔,Fast Food,Sellur,Madurai,4,3013,6147,BBQ Chicken Wings,Fast Food,160,Non-Veg,4,6647
F2013,Burger Street Hub 🍔,Fast Food,Sellur,Madurai,4,3013,6148,Peri Peri Chicken Fry,Fast Food,170,Non-Veg,4,6648
F2013,Burger Street Hub 🍔,Fast Food,Sellur,Madurai,4,3013,6149,Chicken Kothu Parotta,Fast Food,120,Non-Veg,4,6649
F2013,Burger Street Hub 🍔,Fast Food,Sellur,Madurai,4,3013,6150,Mutton Kari Dosa,Fast Food,180,Non-Veg,4,6650
F2013,Burger Street Hub 🍔,Fast Food,Sellur,Madurai,4,3013,6151,Egg Kalakki,Fast Food,40,Non-Veg,4,6651
F2013,Burger Street Hub 🍔,Fast Food,Sellur,Madurai,4,3013,6152,Spicy Chicken 65,Fast Food,130,Non-Veg,4,6652
F2013,Burger Street Hub 🍔,Fast Food,Sellur,Madurai,4,3013,6153,Crispy Chicken Burger,Fast Food,120,Non-Veg,4,6653
F2013,Burger Street Hub 🍔,Fast Food,Sellur,Madurai,4,3013,6154,Nattu Kozhi Soup,Fast Food,90,Non-Veg,4,6654
F2013,Burger Street Hub 🍔,Fast Food,Sellur,Madurai,4,3013,6155,Grilled Chicken Sandwich,Fast Food,100,Non-Veg,4,6655
F2013,Burger Street Hub 🍔,Fast Food,Sellur,Madurai,4,3013,6156,Pepper Mutton Fry,Fast Food,200,Non-Veg,4,6656
F2014,Momos & More 🥟,Fast Food,Avaniyapuram,Madurai,4,3014,6157,Shawarma Roll,Fast Food,100,Non-Veg,4,6657
F2014,Momos & More 🥟,Fast Food,Avaniyapuram,Madurai,4,3014,6158,Tandoori Chicken,Fast Food,250,Non-Veg,4,6658
F2014,Momos & More 🥟,Fast Food,Avaniyapuram,Madurai,4,3014,6159,BBQ Chicken Wings,Fast Food,160,Non-Veg,4,6659
F2014,Momos & More 🥟,Fast Food,Avaniyapuram,Madurai,4,3014,6160,Peri Peri Chicken Fry,Fast Food,170,Non-Veg,4,6660
F2014,Momos & More 🥟,Fast Food,Avaniyapuram,Madurai,4,3014,6161,Chicken Kothu Parotta,Fast Food,120,Non-Veg,4,6661
F2014,Momos & More 🥟,Fast Food,Avaniyapuram,Madurai,4,3014,6162,Mutton Kari Dosa,Fast Food,180,Non-Veg,4,6662
F2014,Momos & More 🥟,Fast Food,Avaniyapuram,Madurai,4,3014,6163,Egg Kalakki,Fast Food,40,Non-Veg,4,6663
F2014,Momos & More 🥟,Fast Food,Avaniyapuram,Madurai,4,3014,6164,Spicy Chicken 65,Fast Food,130,Non-Veg,4,6664
